,Unnamed: 0,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
25,25,"Amrita School of Communication ,Amritanagar",Ettimadai R.F.,Tamil Nadu,MA Communication,2 years,Full time,,PG,1.49 lakhs,,A pass in bachelor's degree (10+2+3 system) in any discipline recognized by the Association of Indian Universities with an aggregate 50% marks.,"The Master of Arts in Communication program engages in a broad array of courses that range from the development of hands-on skills to the exploration of theory, to a focus on practice and application, and analysis of state-of-art research. This stimulating course which creates professionals with advanced communication skills. The course recognises the advances in comm...See More"
26,26,"Amrita School of Communication ,Amritanagar",Ettimadai R.F.,Tamil Nadu,PGD Journalism,1 year,Full time,,Diploma,0.74 lakhs,,A pass in bachelor's degree (10+2+3 system) in any discipline recognized by the Association of Indian Universities with an aggregate 50% marks.,"The one year Postgraduate Diploma in Journalism (P. G. D. J.) program at the Amrita School of Communication imparts training to students interested in print journalism who aspire to become journalists in newspapers and magazines . This also provides students an opportunity to make a lateral entry into our M.A. (Communication) program in the second year, in the print s...See More"
27,27,"Inspiria Knowledge Campus, Siliguri",Siliguri,West Bengal,B.Sc Media Science,3 years,Full time,,UG,2.36 lakhs,UGC,Candidates applying for admission in Bachelor in Media Science should have passed 10+2 from any board with English as a subject. Students from any stream can apply.,Bachelor of Science in Media Science (BMSc) degree program is designed to produce competent media professionals to work in the print and the electronic media industry.
28,28,"Omkarananda Institute of Management and Technology, Rishikesh",Rishikesh,Uttarakhand,BJMC,3 years,Full time,60.0,UG,1.04 lakhs,"MHRD, Government of India",10+2 in any stream.,"The Department of Journalism and Mass Communication at OIMT was established in the year 2011 to impart education and training in the field of Mass Communication. It offers full time post graduate master degree course in mass communication, and bachelor course in journalism and mass communication.
The Press plays a vital role in the development of an individual and so...See More"
29,29,"Omkarananda Institute of Management and Technology, Rishikesh",Rishikesh,Uttarakhand,MA Mass Communications,2 years,Full time,120.0,PG,0.84 lakhs,,Graduation in any stream,"The Department of Journalism and Mass Communication at OIMT was established in the year 2011 to impart education and training in the field of Mass Communication. It offers full time post graduate master degree course in mass communication, and bachelor course in journalism and mass communication. The Press plays a vital role in the development of an individual and society in the modern world. With the rapid growth of Mass media in the country, education and training in the field have assumed a greater significance. Media education is a professional programme. A pre-condition of any professional course is that there should be least possible gap between the field of education and field of occupation. Therefore, Training and Learning = Media Education. Education we have also tried that the Department meets expectation of"
30,30,"Government Jamuna Prasad Verma PG Arts and Commerce College, Bilaspur",Bilaspur,Chhattisgarh,BJMC,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 or its equivalent from any recognized Board with science stream.,"Bachelor of Journalism and Mass Communication with the duration of 3 years full time course, Approved by UGC."
31,31,"Government Jamuna Prasad Verma PG Arts and Commerce College, Bilaspur",Bilaspur,Chhattisgarh,PGDJ,1 year,Full time,,PG,,UGC,The candidate should have graduate degree in any stream.,Postgraduate Diploma in Journalism with the duration of 1 years in full time.
32,32,"Kamla Nehru College for Women, Phagwara",Phagwara,Punjab,B. Voc Journalism and Mass Communication,3 years,Full time,,UG,,UGC,10+2 with atleast 50% marks in any stream.,"This is a full-time three-year course affiliated to Guru Nanak Dev University, Amritsar and approved by University Grants Commission."
33,33,"Kamla Nehru College for Women, Phagwara",Phagwara,Punjab,BAJMC,3 years,Full time,,UG,,UGC,10+2 in any stream with at least 50% marks in aggregate or equivalent subject.,"BAJMC is a full-time three-year course affiliated to Guru Nanak Dev University, Amritsar and approved by University Grants Commission."
34,34,"DAV College, Jalandhar",Jalandhar,Punjab,Bachelor in Journalism and Mass Communications,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with relevant subject.,"Bachelor in Journalism and Mass Communications is a full-time three-year degree course affiliated to Guru Nanak Dev University, Amritsar and approved by University Grants Commission."
35,35,"Villa Marie Degree College for Women, Hyderabad",Hyderabad,Telangana,"BA Mass Communication and Journalism, Political Science, Communicative English",3 years,Full time,,UG,,,The candidate should have passed in 10+2 with relevant subject.,"BA Mass Communication and Journalism, Political Science, Communicative English is a full-time three-year course affiliated to Osmania University."
36,36,"Villa Marie Degree College for Women, Hyderabad",Hyderabad,Telangana,"BA Mass Communication and Journalism, Psychology, English Modern Language",3 years,Full time,,UG,,,The candidate should have passed in 10+2 with relevant subject.,"BA Mass Communication and Journalism, Psychology, English Modern Language is a full-time three-year course affiliated to Osmania University."
37,37,"Maharaja Manindra Chandra College, Kolkata",Kolkata,West Bengal,BA Journalism and Mass Communication Hons,3 years,Full time,,UG,,,"A minimum of 50% marks in the aggregate ( of best 4 subjects excluding compulsory Environmental Education or Studies) and 45% marks in the subject or related subject in the pre qualifying examinations.
Or
50% marks in the aggregate when the candidate has not studied the subject in his/her previous qualifying examination provided all other clauses are satisfied.
Or
55% marks in the subject or related subject at the previous qualifying examination.","Bachelor of Arts in Journalism and Mass Communication Hons is three-years duration full-time course and affiliated from University of Calcutta, Kolkata."
38,38,"Grace College, Rajkot",Rajkot,Gujarat,BJMC,3 years,Full time,,UG,,UGC,Any Graduate from recognized university is eligible to get admission in BJMC - Bachelor of Journalism & Mass Communication.,"Bachelor of Journalism & Mass Communication is 3-year duration full-time course affiliated to Saurashtra University, Rajkot"
39,39,"Don Bosco College, Panjim",Panjim,Goa,BA Mass Media,3 years,Full time,,UG,,UGC,"Passed XIIth or equivalent recognized by Goa University, For FY - 45% of marks at the XIIth std. For TY: A candidate who has been declared passed in semesters I to IV.","BA Mass Media is 3-year duration full-time degree course affiliated to Goa University, Taleigao Plateau, Goa"
40,40,"Delhi School of Communication, New Delhi",New Delhi,Delhi,PGDPC and MMC Integrated,2 years,Full time,50.0,PG,4.75 lakhs,Entertainment Skill Council of India,Any student already a graduate or graduating by June 2017 is eligible to apply.,"DSC offers a 2 year Integrated Marketing Communications programme. Founded in 1995, DSC pioneered the concept of Marketing Communication on one hand and integration of work experience alongside academic study on the other. This is a 2 year broad band programme encompassing critical aspects of mass media, mass communication technology alongside business and competitiv...See More"
41,41,"Apex Professional University, Pasighat",Pasighat,Arunachal Pradesh,B.Voc Journalism and Mass Communication,3 years,Full time,,UG,0.72 lakhs,UGC,10+2 or equivalent,"Bachelor of Vocational in Journalism and Mass Communication is a full-time three-year course affiliated to Apex Professional University, Pasighat and approved by UGC."
42,42,"Apex Professional University, Pasighat",Pasighat,Arunachal Pradesh,MA Journalism,2 years,Full time,,PG,0.55 lakhs,UGC,The candidate should have passed in the relevant graduate degree from any recognized university.,"Master of Arts in Journalism is full time two year course degree offered by Apex Professional University, Pasighat and approved by UGC.
Tuition Fee : 10,200/- Per Semester (Part Time)"
43,43,"Apex Professional University, Pasighat",Pasighat,Arunachal Pradesh,MA Mass Communication,2 years,Full time,,PG,0.55 lakhs,UGC,The candidate should have passed in the relevant graduate degree from any recognized university.,"Master of Arts in Mass Communication is full time two year course degree offered by Apex Professional University, Pasighat and approved by UGC.
Tuition Fee : 10,200/- Per Semester (Part Time)"
44,44,"Apex Professional University, Pasighat",Pasighat,Arunachal Pradesh,PGD Journalism,1 year,Full time,,Diploma,0.24 lakhs,UGC,Bachelor degree or equivalent,"Post Graduate Diploma in Journalism is full time one year course degree offered by Apex Professional University, Pasighat and approved by UGC."
45,45,"Apex Professional University, Pasighat",Pasighat,Arunachal Pradesh,PGD Mass Communication,1 year,Full time,,Diploma,0.24 lakhs,UGC,Bachelor degree or equivalent,"Post Graduate Diploma in Mass Communication is full time one year course degree offered by Apex Professional University, Pasighat and approved by UGC."
46,46,"Bhairab Ganguly College, Kolkata",Kolkata,West Bengal,BA Journalism and Mass Communication Hons,3 years,Full time,30.0,UG,0.18 lakhs,UGC,Candidates who have passed Plus Two with Aggregate [Best 4]: 50% + First Language: 45% Second Language: 45%.,"Bachelor of Arts in Journalism and Mass Communication Hons is 3-years full-time course affiliated to West Bengal State University, Kolkata and approved by University Grants Commission."
