,Unnamed: 0,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
23,23,"ICAT Design and Media College, Chennai",Chennai,Tamil Nadu,Post Graduate Diploma in Visual Effects,1 year,Full time,,Diploma,,,The candidate should have completed Graduation in any discipline from a recognized University or Government. Those who are seeking admission for PG Diploma in Game Development should have completed B.E / B.Tech / MCA / M.Sc or Any Under Graduate Degree with Computer Science as the specialization or Any Under Graduate Degree with proficiency in C or C++ along with understanding of Mathematics and Physics.,"Post Graduate Diploma in Visual Effects is a 1 year, full-time program that can help you serve your viewers with a visual treat by taking up a career as a Digital Artist, Compositor, Vfx Supervisor, Technical Director, Digital Effects Animator, etc.
This programme is not subjected to approval by any Government of India regulatory bodies like UGC, AICTE etc."
24,24,"Himalayan University, Itanagar",Itanagar,Arunachal Pradesh,B.Sc Visual Effects and Multimedia,3 years,Full time,,UG,,UGC,The candidate must have passed 12th with Science from recognised board.,"Bachelor of Science in Visual Effects and Multimedia is full-time three-year undergraduate degree course and affiliated to Himalayan University, Itanagar."
25,25,"Himalayan University, Itanagar",Itanagar,Arunachal Pradesh,Bachelor of Vocation in Interior Design,3 years,Full time,,UG,,UGC,The candidate must have passed 12th from recognized board.,"Bachelor of Vocation in Interior Design is three-year Full-Time bachelor’s degree course affiliated to Himalayan University, Itanagar."
26,26,"Sacred Heart College, Kochi",Kochi,Kerala,BA Animation and Graphic Design,3 years,Full time,40.0,UG,0.42 lakhs,UGC,12th Pass from any recognized board or equivalent.,It is 3 year full time course.
27,27,"Sacred Heart College, Kochi",Kochi,Kerala,MA Graphic Design Self Financing,2 years,Full time,,PG,,UGC,Bachelors degree in related branch.,It is 2 year full time course.
28,28,"Sacred Heart College, Kochi",Kochi,Kerala,MA Multimedia Self Financing,2 years,Full time,,PG,,UGC,Bachelors degree in related branch.,It is 2 year full time course.
29,29,"Bangalore City College, Bangalore",Bengaluru,Karnataka,B.Sc Fashion and Apparel Design,3 years,Full time,,UG,,UGC,Candidates must be 10+2 passed out from recognised board.,B.Sc Fashion and Apparel Design is a full time three years course.
30,30,"Dayanand Sagar College of Arts Science and Commerce, Bangalore",Bengaluru,Karnataka,B. Sc Fashion and Apparel Designing,3 years,Full time,40.0,UG,,,A candidate who has passed the two years Pre-University Examination conducted by the Karnataka Pre-University Education Board or any other examination considered as equivalent thereto with any life science subject combinations with pass class is eligible,Bachelor of Science in Fashion And Apparel Designing Duration of three years full time course offered by Bangalore university
31,31,"Mahatma Gandhi University, Tura",Tura,Meghalaya,BA Interior Design,3 years,Full time,,UG,,UGC,10+2 in any Stream or equlvalent.,Bachelor of Arts in Interior Design is full-time three course approved by UGC.
32,32,"Mahatma Gandhi University, Tura",Tura,Meghalaya,BA VFX and Animation,3 years,Full time,,UG,,UGC,10+2 in any Stream or equlvalent.,Bachelor of Arts in VFX and Animation is full-time three course approved by UGC.
33,33,"Whistling Woods International, Mumbai",Mumbai,Maharashtra,B.Sc Filmmaking,3 years,Full time,,UG,,,HSC or equivalent from a Recognised Board.,Duration of the course shall be spread over 3 Years.
34,34,"Gateway College of Architecture and Design, Sonipat",Sonipat,Haryana,B.Interior Design,4 years,Full time,40.0,UG,,UGC,"12th with 50 % marks and Mathematics, English as a Compulsory Subject.","The Bachelor of Interior Design course is a 4 years, (eight semester) program in which all the facets of the learning of Interior Design are covered. The first 6 semesters comprise the development of the aesthetic sensibilities of the students through courses that enhance the creative sensitivities of Design and the skills of appropriate representation for both presen...See More"
35,35,"Institute for Design of Electrical Measuring Instruments, Mumbai",Mumbai,Maharashtra,Diploma in 3D Animation and Graphics,3 years,Full time,25.0,Diploma,1.2 lakhs,(AICTE) All India Council of Technical Education,10th Standard with Science and Maths or Equivalent with 55% marks in aggregate (45% for the candidates belonging to SC/ST category),"Diploma in 3D Animation and Graphics is full time three year course, recognized by AICTE"
36,36,"National School of Fashion Arts and Design, Bangalore",Bengaluru,Karnataka,Advanced Diploma in Fashion Designing,2 years,Full time,,Diploma,,UGC,The candidate should have passed in 10+2 with the relevant subject.,Advanced Diploma in Fashion Designing is a 2 years course Affiliated to Bangalore university
37,37,"National School of Fashion Arts and Design, Bangalore",Bengaluru,Karnataka,B.Sc Fashion and Apparel Design,3 years,Full time,30.0,UG,,UGC,The candidate should have passed in 10+2 with the relevant subject.,"This is a full-time three-year course affiliated to Bangalore University, Bangalore, approved by UGC."
38,38,"National School of Fashion Arts and Design, Bangalore",Bengaluru,Karnataka,Diploma in Fashion Designing,2 years,Full time,,Diploma,,UGC,The candidate should have passed in 10+2 with the relevant subject.,Advanced Diploma in Fashion Designing is a 2 years course Affiliated to Bangalore university.
39,39,"Arihant College of Arts Commerce and Science, Pune",Pune,Maharashtra,B.Sc Animation,3 years,Full time,,UG,,,The candidate should have passed in 10+2 with Science and 50% marks,"B.Sc Animation is three year full time course with affiliation of Savitribai Phule Pune University, Pune"
40,40,"Indian School of Business Management and Administration, Chennai",Chennai,Tamil Nadu,Advance Diploma in Interior Design Management,1 year,Full time,,Diploma,0.15 lakhs,,The candidate should have passed in 10+2 with the relevant subject.,This course is one year course and it is designed for students for professional development. Successful students will achieve practical skills to progress their careers within their professional careers. The course would be of interest to students from a wide-range of backgrounds and professions who are looking to further increase their knowledge and develop their car...See More
41,41,"International Institute of Fashion Design, Chandigarh",Chandigarh,Chandigarh,BSc Interior Design,3 years,Full time,,UG,,,A pass in Pre- University/10+2 Examination or an Equivalent examination.,Bachelor of Science - 3 Years Degree
42,42,"International Institute of Fashion Design, Chandigarh",Chandigarh,Chandigarh,B. Des Fashion Designing,4 years,Full time,,UG,1.1 lakhs,,"Full Time Diploma /Certificate Courses: - Candidate must have completed 16 years of age and passed (10+2) or its equivalent examination from a recognised Board, candidate appearing in above examinations may also apply.2. Part Time Certificate Courses: - C",<p>Four year degree course in fashion designing</p>
0,0,"Vellore Institute of Technology, Vellore",Vellore,Tamil Nadu,B.Sc Multimedia and Animation,3 years,Full time,,UG,2.91 lakhs,UGC,A pass in any stream in Higher Secondary Examination conducted by the State / Central Board of Secondary Education or its equivalent examination or A pass in Diploma (10+3) in any stream with a minimum of 70% overall aggregate.,"Bachelor of Science in Multimedia and Animation is three years (6 Semester) full-time undergraduate program in Science stream offered by VIT University, Vellore with the approval of UGC."
1,1,"SRM Institute of Science and Technology, Chennai",Kattankulathur,Tamil Nadu,B.Des Interior Design,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with the relevant subject.,"Bachelor of Design in Interior Design is a full-time four-year course degree offered by SRM University, Chennai and approved by UGC."
2,2,"Jadavpur University, Kolkata",Kolkata,West Bengal,MA Film Studies,2 years,Full time,35.0,PG,,UGC,The candidate should have passed in the relevant graduate degree from any recognized university.,"Master of Arts in Film Studies is full time two year course degree offered by Jadavpur University, Kolkata and approved by UGC."
3,3,"Jadavpur University, Kolkata",Kolkata,West Bengal,Master of Multimedia Development,2 years,Full time,25.0,PG,,UGC,Candidates must have passed a bachelor’s degree from any recognized university.,"Master of Multimedia Development is full time two year course degree offered by Jadavpur University, Kolkata and approved by UGC."
4,4,"Nirma University, Ahmedabad",Ahmedabad,Gujarat,B.Des Industrial Design,4 years,Full time,40.0,UG,11.22 lakhs,UGC,1. The candidates seeking admission in the 1st year of Degree Programme leading to Bachelor of Design (B.Des.) shall have passed the HSC examination (10+2) or any other recognized examination considered as equivalent by Nirma University with minimum 50% aggregate marks. OR 2. The candidates holding 10+3 Diploma approved by State Board of Technical Education or any other board/university as considered equivalent by Nirma University with minimum 50% aggregate marks will also be considered eligible.,"B.Des Industrial Design is full time four year undergraduate degree course degree offered by Nirma University, Ahmadabad and approved by UGC."
5,5,"Lovely Professional University, Phagwara",Phagwara,Punjab,M.Design Interior and Furniture Part Time,3 years,Part Time,,PG,2.07 lakhs,,Pass with 50% aggregate marks in B.Arch. or B.Sc. (Interior Design) or B.Design (Interior) or B.Construction Management or B.Tech. (Civil Engineering) or equivalent. OR Pass with 50% aggregate marks in Bachelors degree (any discipline) or equivalent with 2 Years of Relevant Experience and Interview.,"It is a three-year full-time course offered by Lovely Professional University, Phagwara. The maximum Scholarship upto Rs.30000/- Per Semester. LPU offers extensive scholarship for meritorious students on the basis on marks in qualifying exam and LPU NEST (National Entrance and Scholarship Test) . The Fee mentioned above is for candidates seeking admission in Phase -I and scoring 70%-79.9 % in Qualifying exam or among top 35% applicants of LPUNEST. For details about Fee and Scholarship for other percentage brackets and for other phases (Phase - "
6,6,"Lovely Professional University, Phagwara",Phagwara,Punjab,M.Design Multimedia,2 years,Full time,,PG,1.98 lakhs,,Pass with 50% aggregate marks in B.Sc. (Multimedia) or B.Design (Multimedia) or any Graduation with Multimedia or equivalent.,"It is a two-year full-time course offered by Lovely Professional University, Phagwara. The maximum Scholarship upto Rs.40000/- Per Semester. LPU offers extensive scholarship for meritorious students on the basis on marks in qualifying exam and LPU NEST (National Entrance and Scholarship Test) . The Fee mentioned above is for candidates seeking admission in Phase -I and scoring 70%-79.9 % in Qualifying exam or among top 35% applicants of LPUNEST. For details about Fee and Scholarship for other percentage brackets and for other phases (Phase - "
